INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (1, 53, 33, '2022-05-04T17:53:44', '99531.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (913, 76, 36, '2022-09-13T16:10:53', '50761.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (915, 12, 98, '2022-03-15T22:32:58', '23807.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (917, 57, 71, '2022-02-16T10:23:32', '74919.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (916, 91, 21, '2022-10-06T12:46:46', '72092.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (907, 4, 68, '2022-06-16T08:32:52', '98707.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (919, 26, 87, '2021-12-30T22:22:57', '76136.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (920, 51, 32, '2022-03-28T10:50:59', '9203.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (921, 90, 33, '2022-06-15T01:15:30', '28295.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (923, 88, 15, '2022-08-14T03:43:21', '45190.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (922, 42, 31, '2022-11-09T13:03:37', '69240.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (925, 66, 81, '2022-04-28T03:09:04', '21909.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (926, 69, 13, '2022-03-24T17:50:38', '61442.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (927, 24, 56, '2022-05-18T21:53:40', '44645.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (928, 88, 87, '2021-11-28T00:47:26', '43999.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (929, 23, 63, '2022-07-20T05:41:08', '6881.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (924, 21, 40, '2022-09-14T03:37:52', '89802.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (930, 47, 6, '2022-05-26T14:05:21', '27813.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (931, 21, 62, '2022-01-27T21:19:18', '99502.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (932, 69, 81, '2022-09-19T11:16:49', '20017.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (918, 70, 2, '2022-03-27T03:54:01', '53818.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (934, 89, 80, '2022-01-08T09:06:01', '60307.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (936, 99, 0, '2021-11-23T04:47:06', '12461.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (935, 47, 32, '2022-03-14T02:46:30', '92084.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (933, 5, 98, '2022-02-02T12:17:21', '19867.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (938, 13, 49, '2022-02-27T03:59:12', '39595.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (939, 43, 54, '2022-01-21T09:47:37', '67254.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (937, 75, 46, '2022-03-21T16:12:16', '3462.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (940, 57, 21, '2022-08-03T14:52:23', '61152.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (942, 21, 63, '2022-06-04T00:50:07', '29424.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (941, 99, 3, '2022-09-30T04:05:09', '74258.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (944, 82, 64, '2022-05-31T06:55:26', '83867.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (945, 22, 43, '2021-12-05T20:34:00', '51048.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (943, 76, 5, '2021-11-28T17:28:17', '59739.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (947, 88, 17, '2022-09-25T14:11:49', '75558.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (949, 75, 55, '2022-10-24T06:42:15', '89831.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (946, 86, 34, '2022-02-19T21:05:04', '4328.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (951, 24, 28, '2022-05-10T02:06:43', '16821.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (952, 49, 88, '2021-12-27T10:39:47', '77679.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (953, 40, 23, '2022-08-20T09:12:32', '60760.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (954, 29, 83, '2022-03-22T04:16:39', '59963.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (948, 2, 45, '2022-06-24T03:35:07', '26169.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (950, 94, 52, '2022-10-11T15:47:15', '55232.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (956, 35, 35, '2021-11-29T14:19:46', '57649.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (955, 59, 69, '2022-02-11T02:47:44', '80355.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (957, 41, 51, '2022-08-11T02:24:51', '89836.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (960, 94, 93, '2022-03-17T09:11:22', '18653.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (961, 53, 95, '2022-05-12T21:09:59', '4376.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (959, 97, 49, '2022-05-01T23:19:01', '14875.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (958, 68, 91, '2021-11-20T16:10:18', '4493.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (962, 92, 68, '2022-10-16T14:14:46', '49711.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (964, 4, 96, '2022-10-06T12:09:11', '82252.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (963, 89, 69, '2022-02-18T21:20:26', '46104.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (967, 27, 7, '2022-11-02T05:56:16', '14904.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (966, 69, 1, '2022-04-23T19:08:55', '34323.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (968, 57, 21, '2022-05-24T19:24:12', '23885.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (970, 10, 36, '2022-06-26T17:51:29', '75802.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (965, 76, 1, '2022-08-01T21:33:02', '76408.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (972, 30, 15, '2022-07-02T22:11:05', '53214.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (969, 1, 40, '2022-05-23T16:20:22', '5476.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (971, 47, 82, '2022-10-07T05:16:40', '2201.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (973, 25, 59, '2022-08-01T19:02:33', '91695.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (976, 69, 100, '2022-11-13T18:54:23', '81428.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (975, 94, 34, '2022-03-21T03:06:15', '56056.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (977, 37, 83, '2022-07-17T08:22:12', '25090.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (979, 12, 76, '2022-08-08T15:49:55', '32506.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (978, 66, 20, '2022-10-31T04:57:13', '17535.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (981, 22, 81, '2022-05-27T16:21:03', '90978.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (980, 48, 28, '2022-03-30T08:26:48', '37147.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (983, 60, 18, '2022-06-09T22:04:18', '87244.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (974, 11, 54, '2022-01-05T22:57:40', '20652.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (984, 87, 31, '2022-05-14T14:01:59', '17598.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (982, 9, 26, '2022-05-04T06:01:57', '77250.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (986, 89, 35, '2022-11-06T20:52:32', '14852.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (988, 90, 51, '2021-12-28T02:22:34', '89295.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (989, 75, 36, '2022-10-10T03:34:07', '94767.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (990, 75, 24, '2022-08-01T07:25:07', '20314.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (991, 10, 11, '2022-01-09T18:55:50', '62231.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (992, 36, 17, '2022-07-10T04:40:20', '29934.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (985, 71, 82, '2022-07-23T22:15:46', '98667.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (987, 75, 57, '2022-10-18T19:33:58', '61070.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (995, 12, 89, '2022-07-05T03:27:26', '12190.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (996, 19, 59, '2021-11-27T12:20:00', '36593.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (997, 20, 95, '2022-05-23T01:17:42', '57362.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (994, 84, 88, '2022-07-26T18:45:19', '97740.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (999, 10, 7, '2022-03-10T17:11:02', '13191.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (998, 62, 87, '2022-05-24T00:50:09', '32766.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (1000, 30, 65, '2021-12-23T23:12:49', '5973.00')
INSERT INTO transaksi_pembelian (t_pembelian_id, pg_id, sp_id, t_pembelian_waktu, total_harga_pembelian) VALUES (993, 6, 61, '2022-03-23T08:31:40', '57133.00')
